AT,"Waste water treatment, food",-1.764922243147157e-05
AT,"Waste water treatment, other",-3.550318961497396e-05
AT,Landfill of waste: Food,-6.213505089865066e-06
AT,Landfill of waste: Paper,-7.462061653961427e-06
AT,Landfill of waste: Plastic,-2.0179666157782777e-06
AT,Landfill of waste: Inert/metal/hazardous,-1.6790591411758213e-05
AT,Landfill of waste: Textiles,-7.896045419984148e-07
AT,Landfill of waste: Wood,-2.5422569069778546e-06
AT,Activities of membership organisation n.e.c. (91),-7.243212655186653e-05
AT,"Recreational, cultural and sporting activities (92)",-0.00011877672231942415
AT,Other service activities (93),-4.427023170888424e-05
AT,Private households with employed persons (95),-1.763637235853821e-08
AT,Extra-territorial organizations and bodies,0.0
BE,Cultivation of paddy rice,0.0
BE,Cultivation of wheat,-0.07367378101062774
BE,Cultivation of cereal grains nec,-0.017764346257984637
BE,"Cultivation of vegetables, fruit, nuts",-0.004682555500805378
BE,Cultivation of oil seeds,-0.012602958139896392
BE,"Cultivation of sugar cane, sugar beet",-0.0013046252904385328
BE,Cultivation of plant-based fibers,-0.016779347366571426
BE,Cultivation of crops nec,-0.001074575712606311
BE,Cattle farming,-0.011078698110938073
BE,Pigs farming,-0.02198306899166107
BE,Poultry farming,-0.0036667965568304064
BE,Meat animals nec,-0.012324541140794754
BE,Animal products nec,-9.815152063732966e-05
BE,Raw milk,-0.003444535055369139
BE,"Wool, silk-worm cocoons",-0.000228121185249649
BE,"Manure treatment (conventional), storage and land application",0.0
BE,"Manure treatment (biogas), storage and land application",0.0
BE,"Forestry, logging and related service activities (02)",0.03409951951649785
BE,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",-0.002424375182017684
BE,Mining of coal and lignite; extraction of peat (10),-0.07025950926872343
BE,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",0.0
BE,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",0.0
BE,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",-0.02221561072575301
BE,Mining of uranium and thorium ores (12),-4.8492944787358285e-06
BE,Mining of iron ores,0.0
BE,Mining of copper ores and concentrates,0.0
BE,Mining of nickel ores and concentrates,-0.000640706627330801
BE,Mining of aluminium ores and concentrates,-0.0009056532996264287
BE,Mining of precious metal ores and concentrates,-0.00043939325855224163
BE,"Mining of lead, zinc and tin ores and concentrates",-0.004489209819022566
BE,Mining of other non-ferrous metal ores and concentrates,-0.001084694945332827
BE,Quarrying of stone,-0.008120059219099581
BE,Quarrying of sand and clay,-0.017032578150615096
BE,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",-0.00855366827648878
BE,Processing of meat cattle,-0.0044381042124331
BE,Processing of meat pigs,-0.004383902013242244
BE,Processing of meat poultry,-0.0003708236186206341
BE,Production of meat products nec,-1.3241726548643782e-05
BE,Processing vegetable oils and fats,-0.00040554547513276337
BE,Processing of dairy products,-0.008912299055635928
BE,Processed rice,-0.0013227297287732363
BE,Sugar refining,-0.00048352542062848804
BE,Processing of Food products nec,-0.009847319194436073
BE,Manufacture of beverages,-0.002955515960484743
BE,Manufacture of fish products,-0.005241116062119603
BE,Manufacture of tobacco products (16),-0.0010492726191878318
BE,Manufacture of textiles (17),-0.03382217847108841
BE,Manufacture of wearing apparel; dressing and dyeing of fur (18),-0.003232136848181486
BE,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",-0.00011287339738942683
BE,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",-0.0175078592030555
BE,Re-processing of secondary wood material into new wood material,-0.011254987552784384
BE,Pulp,-0.0028243397783488033
BE,Re-processing of secondary paper into new pulp,-0.0066255400713533166
BE,Paper,-0.003089678485110402
BE,"Publishing, printing and reproduction of recorded media (22)",-0.01392135636305809
BE,Manufacture of coke oven products,-0.060351928210496904
BE,Petroleum Refinery,-0.4936318272943497
BE,Processing of nuclear fuel,-2.10808860231009e-06
BE,"Plastics, basic",-0.5029180147790909
BE,Re-processing of secondary plastic into new plastic,-0.004298692792952061
BE,N-fertiliser,-0.0006673480754513293
BE,P- and other fertiliser,-0.0031902330223545433
BE,Chemicals nec,-0.09558203524017334
BE,Manufacture of rubber and plastic products (25),-0.00026777297264360823
BE,Manufacture of glass and glass products,-0.06485250847220421
BE,Re-processing of secondary glass into new glass,-0.03361033603996039
BE,Manufacture of ceramic goods,-0.02423708016037941
BE,"Manufacture of bricks, tiles and construction products, in baked clay",-0.02024831324237585
BE,"Manufacture of cement, lime and plaster",-0.05742628545391559
BE,Re-processing of ash into clinker,-0.03279341509628296
BE,Manufacture of other non-metallic mineral products n.e.c.,-0.32088119399899245
BE,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,-0.4043763080151081
BE,Re-processing of secondary steel into new steel,-0.37500837658286096
BE,Precious metals production,-0.07224854578159749
BE,Re-processing of secondary preciuos metals into new preciuos metals,-6.1323429246691315e-09
BE,Aluminium production,-0.13847088481548428
BE,Re-processing of secondary aluminium into new aluminium,-0.04662859607761726
BE,"Lead, zinc and tin production",-0.0057567746613007035
BE,"Re-processing of secondary lead into new lead, zinc and tin",-0.005422074448859319
BE,Copper production,-0.06210377869519591
BE,Re-processing of secondary copper into new copper,-0.08465848936152458
BE,Other non-ferrous metal production,-0.021121018783498556
BE,Re-processing of secondary other non-ferrous metals into new other non-ferrous metals,-0.015122435645855963
BE,Casting of metals,-0.027875510483860968
BE,"Manufacture of fabricated metal products, except machinery and equipment (28)",-0.1130596494139433
BE,Manufacture of machinery and equipment n.e.c. (29),-0.01568213822388649
BE,Manufacture of office machinery and computers (30),-0.00042298870926350357
BE,Manufacture of electrical machinery and apparatus n.e.c. (31),-0.12728574249088764
BE,"Manufacture of radio, television and communication equipment and apparatus (32)",-0.11397781903767586
BE,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-0.01413931308850646
BE,"Manufacture of motor vehicles, trailers and semi-trailers (34)",-0.013780409342646599
BE,Manufacture of other transport equipment (35),-0.02611816044664383
BE,Manufacture of furniture; manufacturing n.e.c. (36),-0.026834306342601776
BE,Recycling of waste and scrap,-0.4102465421304107
BE,Recycling of bottles by direct reuse,-0.0688623342667818
BE,Production of electricity by coal,-0.9521461871113777
BE,Production of electricity by gas,-1.646647344543457
BE,Production of electricity by nuclear,-6.960253170499346e-05
BE,Production of electricity by hydro,-0.001909222805628553
BE,Production of electricity by wind,-0.6534776217589379
BE,Production of electricity by petroleum and other oil derivatives,-0.020151131964430212
BE,Production of electricity by biomass and waste,-0.4588402118237019
BE,Production of electricity by solar photovoltaic,-2.2504734009584355e-05
BE,Production of electricity by solar thermal,0.0
BE,"Production of electricity by tide, wave, ocean",0.0
BE,Production of electricity by Geothermal,0.0
BE,Production of electricity nec,-0.013469842983916402
BE,Transmission of electricity,-0.0006872933673514053
BE,Distribution and trade of electricity,-0.024395214118421077
BE,Manufacture of gas; distribution of gaseous fuels through mains,-0.10478106273031235
BE,Steam and hot water supply,0.0
BE,"Collection, purification and distribution of water (41)",-0.005058545128844678
BE,Construction (45),-0.015836093437492847
BE,Re-processing of secondary construction material into aggregates,-2.8710738529800437e-05
BE,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",-0.005512262634515762
BE,Retail sale of automotive fuel,-0.0009947721764072776
BE,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",-0.058701508049488066
BE,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.002050337909448892
BE,Hotels and restaurants (55),-0.008136166386961937
BE,Transport via railways,-0.010452208043009044
BE,Other land transport,-0.003988308848358691
BE,Transport via pipelines,-0.016118428262412547
BE,Sea and coastal water transport,-0.342398003531456
BE,Inland water transport,-0.12272884905099869
BE,Air transport (62),-0.11703307017946243
BE,Supporting and auxiliary transport activities; activities of travel agencies (63),-0.03591927710068226
BE,Post and telecommunications (64),-0.013045584132373333
BE,"Financial intermediation, except insurance and pension funding (65)",-0.01165041887229681
BE,"Insurance and pension funding, except compulsory social security (66)",-0.003455411989837885
BE,Activities auxiliary to financial intermediation (67),-0.0138072605651021
BE,Real estate activities (70),-0.004674655599892139
BE,Renting of machinery and equipment without operator and of personal and household goods (71),-0.020205847225546837
BE,Computer and related activities (72),-0.012168943713963033
BE,Research and development (73),-0.007567369394257665
BE,Other business activities (74),-0.06988646310281754
BE,Public administration and defence; compulsory social security (75),-0.003991683107316494
BE,Education (80),-0.0015373124246001243
BE,Health and social work (85),-0.0002322295274734497
BE,Incineration of waste: Food,-0.0016122459736485034
BE,Incineration of waste: Paper,-0.001513721601134166
BE,Incineration of waste: Plastic,-0.013239658761620521
BE,Incineration of waste: Metals and Inert materials,-0.0398445782867074
BE,Incineration of waste: Textiles,-0.009015803810510785
BE,Incineration of waste: Wood,-0.0014437534261429682
BE,Incineration of waste: Oil/Hazardous waste,-0.020114620797902345
BE,"Biogasification of food waste, incl. land application",-0.0002780465617319569
BE,"Biogasification of paper, incl. land application",-9.097843318112428e-05
BE,"Biogasification of sewage slugde, incl. land application",-0.0007429823724115267
BE,"Composting of food waste, incl. land application",-0.005060110333122313
BE,"Composting of paper and wood, incl. land application",-2.4493124087821005e-09
BE,"Waste water treatment, food",-0.0011698904052376746
BE,"Waste water treatment, other",-0.002096816646510735
BE,Landfill of waste: Food,-0.0010915636182911694
BE,Landfill of waste: Paper,-0.0010736559403412976
BE,Landfill of waste: Plastic,-0.0008268421803726815
BE,Landfill of waste: Inert/metal/hazardous,-0.0021021317216306924
BE,Landfill of waste: Textiles,-8.367232369602424e-05
BE,Landfill of waste: Wood,-8.195267125836107e-05
BE,Activities of membership organisation n.e.c. (91),-0.0033963089081048966
BE,"Recreational, cultural and sporting activities (92)",-0.001138831175506115
BE,Other service activities (93),-0.0004415644346475601
BE,Private households with employed persons (95),-2.7462315196171403e-06
BE,Extra-territorial organizations and bodies,0.0
BG,Cultivation of paddy rice,-2.9280656471382824e-07
BG,Cultivation of wheat,-0.0009027008384019136
BG,Cultivation of cereal grains nec,-0.003602968963444233
BG,"Cultivation of vegetables, fruit, nuts",-4.23726342022419e-05
BG,Cultivation of oil seeds,-0.004499388663440943
BG,"Cultivation of sugar cane, sugar beet",-3.558955162843631e-07
BG,Cultivation of plant-based fibers,-1.2346730995195685e-06
BG,Cultivation of crops nec,-0.0002910333146676421
BG,Cattle farming,-8.729424372315406e-06
BG,Pigs farming,-5.953434773720801e-06
BG,Poultry farming,-3.0490449003875256e-05
BG,Meat animals nec,-2.0590872726170346e-06
BG,Animal products nec,-2.058401149886777e-06
BG,Raw milk,-1.4434872654266656e-05
BG,"Wool, silk-worm cocoons",-0.0010170770066976547
BG,"Manure treatment (conventional), storage and land application",0.0
BG,"Manure treatment (biogas), storage and land application",0.0
BG,"Forestry, logging and related service activities (02)",-0.0007919248910695315
BG,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",-7.310601760757152e-11
BG,Mining of coal and lignite; extraction of peat (10),-8.582589506451041e-05
BG,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",-0.0001488052688667085
BG,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",-0.00016516097128018738
BG,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",-5.780584708158858e-05
BG,Mining of uranium and thorium ores (12),0.0
BG,Mining of iron ores,0.0
BG,Mining of copper ores and concentrates,-0.030599836982905866
BG,Mining of nickel ores and concentrates,0.0
BG,Mining of aluminium ores and concentrates,0.0
BG,Mining of precious metal ores and concentrates,-0.003965353520767764
BG,"Mining of lead, zinc and tin ores and concentrates",-0.002875937033891678
BG,Mining of other non-ferrous metal ores and concentrates,-0.0021502584102377296
BG,Quarrying of stone,-0.0012696797872334719
BG,Quarrying of sand and clay,-0.00028259773963689805
BG,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",-0.00016568259067367762
BG,Processing of meat cattle,-0.00013155982700549065
BG,Processing of meat pigs,-6.979770520888269e-05
BG,Processing of meat poultry,-4.950863043963909e-05
BG,Production of meat products nec,-0.00017060101273655892
BG,Processing vegetable oils and fats,-0.00014504246317222715
BG,Processing of dairy products,-0.00016692763878405095
BG,Processed rice,-0.0004336211413927376
BG,Sugar refining,-2.199908275064081e-05
BG,Processing of Food products nec,-0.00041755278158187866
BG,Manufacture of beverages,-0.00040100750125944616
BG,Manufacture of fish products,-9.993872898817063e-05
BG,Manufacture of tobacco products (16),-0.0001913948390185833
BG,Manufacture of textiles (17),-0.0038026103609502316
BG,Manufacture of wearing apparel; dressing and dyeing of fur (18),-0.000562101190328598
BG,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",-0.0008240213407278061
BG,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",-0.0011747919293120504
BG,Re-processing of secondary wood material into new wood material,-2.166277710685972e-05
BG,Pulp,-0.0009718504201211035
BG,Re-processing of secondary paper into new pulp,-0.00023173532966151833
BG,Paper,-0.0006875897628515959
BG,"Publishing, printing and reproduction of recorded media (22)",-0.0005365728889480233
BG,Manufacture of coke oven products,-1.1073073895764537e-05
BG,Petroleum Refinery,-0.03908701537978649
BG,Processing of nuclear fuel,0.0
BG,"Plastics, basic",-0.00015991785550350322
BG,Re-processing of secondary plastic into new plastic,-0.0005144191639404744
BG,N-fertiliser,-4.361799468999379e-06
BG,P- and other fertiliser,-0.006428061568677425
BG,Chemicals nec,-0.03610652299237251
BG,Manufacture of rubber and plastic products (25),-0.0003359058900226373
BG,Manufacture of glass and glass products,-0.003818093710243702
BG,Re-processing of secondary glass into new glass,-0.0001761162720033899
BG,Manufacture of ceramic goods,-0.0017652189569473268
BG,"Manufacture of bricks, tiles and construction products, in baked clay",-0.0004960295408070087
BG,"Manufacture of cement, lime and plaster",-0.007923188288092613
BG,Re-processing of ash into clinker,-0.0008348584924042225
BG,Manufacture of other non-metallic mineral products n.e.c.,-0.033883540218532085
BG,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,-0.0005989595167040824
BG,Re-processing of secondary steel into new steel,-0.0025115171590000393
BG,Precious metals production,-3.6351185203238855e-06
BG,Re-processing of secondary preciuos metals into new preciuos metals,0.0
BG,Aluminium production,-0.020227238847721367
BG,Re-processing of secondary aluminium into new aluminium,-0.062254659970462325
BG,"Lead, zinc and tin production",-0.00031505240335315466
BG,"Re-processing of secondary lead into new lead, zinc and tin",0.0
BG,Copper production,-0.010094391023151577
BG,Re-processing of secondary copper into new copper,-0.00016395212084753438
BG,Other non-ferrous metal production,-0.0032372617872320117
BG,Re-processing of secondary other non-ferrous metals into new other non-ferrous metals,0.0
BG,Casting of metals,-0.002444394874498248
BG,"Manufacture of fabricated metal products, except machinery and equipment (28)",-0.0020350989488363267
BG,Manufacture of machinery and equipment n.e.c. (29),-0.0013620225795730949
BG,Manufacture of office machinery and computers (30),-0.0001980105178821832
BG,Manufacture of electrical machinery and apparatus n.e.c. (31),-0.001206213576093316
BG,"Manufacture of radio, television and communication equipment and apparatus (32)",-8.17063001813367e-05
BG,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",-4.932473482040223e-06
BG,"Manufacture of motor vehicles, trailers and semi-trailers (34)",-0.00014581841382291168
BG,Manufacture of other transport equipment (35),-0.0014476679560095072
BG,Manufacture of furniture; manufacturing n.e.c. (36),-0.0002872302893064916
BG,Recycling of waste and scrap,-9.152693136729794e-08
BG,Recycling of bottles by direct reuse,-1.8402064457177403e-08
BG,Production of electricity by coal,-0.9052981759796143
BG,Production of electricity by gas,-0.0002935230763088912
BG,Production of electricity by nuclear,0.0
BG,Production of electricity by hydro,-1.250746228476055e-05
BG,Production of electricity by wind,-0.0006883822560682893
BG,Production of electricity by petroleum and other oil derivatives,-0.001794134201258421
BG,Production of electricity by biomass and waste,-1.3492491937417072e-05
BG,Production of electricity by solar photovoltaic,0.0
BG,Production of electricity by solar thermal,0.0
BG,"Production of electricity by tide, wave, ocean",0.0
BG,Production of electricity by Geothermal,0.0
BG,Production of electricity nec,-2.155980514798039e-12
BG,Transmission of electricity,-0.001237537089072168
BG,Distribution and trade of electricity,-1.9768774665251953e-10
BG,Manufacture of gas; distribution of gaseous fuels through mains,0.0
BG,Steam and hot water supply,-0.1910963231344223
BG,"Collection, purification and distribution of water (41)",-2.8572229012846945e-05
BG,Construction (45),-0.0006584644596874713
BG,Re-processing of secondary construction material into aggregates,0.0
BG,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",-0.0006871856584511698
BG,Retail sale of automotive fuel,-0.0001587624573027715
BG,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",-0.0021326990500837566
BG,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",-0.0023794628999382257
BG,Hotels and restaurants (55),-0.003558917037278414
BG,Transport via railways,-0.0015306378999352455
BG,Other land transport,-0.0023934343487173318
BG,Transport via pipelines,-0.029705555509090424
BG,Sea and coastal water transport,-0.009528820777416229
BG,Inland water transport,-0.0007538968926295638
BG,Air transport (62),-0.006202733347117901
BG,Supporting and auxiliary transport activities; activities of travel agencies (63),-0.0008913270025327802
BG,Post and telecommunications (64),-0.00011005901236459613
BG,"Financial intermediation, except insurance and pension funding (65)",-0.0012533465710878372
BG,"Insurance and pension funding, except compulsory social security (66)",-0.002436098342731595
BG,Activities auxiliary to financial intermediation (67),-0.0028460325666517018
BG,Real estate activities (70),-0.00028074179611355067
BG,Renting of machinery and equipment without operator and of personal and household goods (71),-0.0008381243517920374
BG,Computer and related activities (72),-0.00011432914241682738
BG,Research and development (73),-0.0010739765896368772
BG,Other business activities (74),-0.000996824419669807
BG,Public administration and defence; compulsory social security (75),-7.942087553441525e-06
BG,Education (80),-1.2663199201226234e-05
BG,Health and social work (85),-1.8860027093440293e-05
BG,Incineration of waste: Food,-2.9174815012265753e-07
BG,Incineration of waste: Paper,-3.7807926363893784e-07
BG,Incineration of waste: Plastic,-2.4269612753763796e-05
BG,Incineration of waste: Metals and Inert materials,-1.367565530934371e-06
BG,Incineration of waste: Textiles,-2.563207845505531e-07
BG,Incineration of waste: Wood,-9.324279144697357e-06
BG,Incineration of waste: Oil/Hazardous waste,-1.8242841871106066e-06
BG,"Biogasification of food waste, incl. land application",0.0
BG,"Biogasification of paper, incl. land application",0.0
BG,"Biogasification of sewage slugde, incl. land application",0.0
BG,"Composting of food waste, incl. land application",-7.930418748219382e-08
BG,"Composting of paper and wood, incl. land application",0.0
BG,"Waste water treatment, food",-1.1928713250206784e-05
BG,"Waste water treatment, other",-1.4992607266874984e-05
BG,Landfill of waste: Food,-4.6273545730859044e-05
BG,Landfill of waste: Paper,-2.8442020767368375e-05
BG,Landfill of waste: Plastic,-1.1743574149149936e-06
BG,Landfill of waste: Inert/metal/hazardous,-3.500194443832151e-05
BG,Landfill of waste: Textiles,-4.049527164490428e-06
BG,Landfill of waste: Wood,-4.574275898077758e-06
BG,Activities of membership organisation n.e.c. (91),-1.1577776444610208e-05
BG,"Recreational, cultural and sporting activities (92)",-4.4041364431381225e-05
BG,Other service activities (93),-9.615167890675367e-06
